household_id,lat,lon,district,sector,urban,children_under5,avg_meal_count,water_source,sanitation_tier,income_band,risk_score,risk_label,top_drivers
HH2247,-1.723341,29.925524,Rulindo,Burega,0,2,3.1,protected_well,medium,middle,0.1339,Low,"['Poor sanitation', 'Unsafe water source', 'Low household income']"
HH2248,-1.806175,30.047495,Rulindo,Base,0,2,3.0,surface,medium,middle,0.6137,High,"['Unsafe water source', 'Poor sanitation', 'Low household income']"
HH2249,-1.747226,30.008727,Rulindo,Masoro,0,1,2.5,surface,high,middle,0.3558,Medium,"['Unsafe water source', 'Low meal frequency (< 2 meals/day)', 'Low household income']"
HH2250,-1.656259,30.027163,Rulindo,Burega,1,5,2.4,protected_well,low,middle,0.6299,High,"['Poor sanitation', 'High number of children under 5', 'Low meal frequency (< 2 meals/day)']"
HH2251,-1.80389,30.015873,Rulindo,Burega,1,0,1.9,protected_well,high,middle,0.0881,Low,"['Low meal frequency (< 2 meals/day)', 'Unsafe water source', 'Low household income']"
HH2252,-1.79615,30.042811,Rulindo,Base,0,3,3.2,unprotected_well,medium,low,0.6674,High,"['Unsafe water source', 'Poor sanitation', 'Low household income']"
HH2253,-1.68302,30.076493,Rulindo,Base,0,3,3.0,protected_well,medium,middle,0.1527,Low,"['Poor sanitation', 'Unsafe water source', 'High number of children under 5']"
HH2254,-1.672309,29.959865,Rulindo,Kinihira,0,0,2.6,unprotected_well,medium,high,0.1687,Low,"['Unsafe water source', 'Poor sanitation', 'Low meal frequency (< 2 meals/day)']"
HH2255,-1.750327,29.987546,Rulindo,Bushoki,0,3,2.2,unprotected_well,low,low,0.8432,High,"['Poor sanitation', 'Unsafe water source', 'Low household income']"
HH2256,-1.809781,29.935121,Rulindo,Kinihira,0,4,1.8,surface,medium,middle,0.7643,High,"['Unsafe water source', 'Low meal frequency (< 2 meals/day)', 'Poor sanitation']"
HH2257,-1.655984,29.960016,Rulindo,Base,0,3,3.5,unprotected_well,low,low,0.8084,High,"['Poor sanitation', 'Unsafe water source', 'Low household income']"
HH2258,-1.725145,30.015152,Rulindo,Burega,1,4,2.2,piped,low,high,0.2812,Low,"['Poor sanitation', 'Low meal frequency (< 2 meals/day)', 'High number of children under 5']"
HH2259,-1.715599,29.952669,Rulindo,Base,0,3,3.1,surface,low,low,0.856,High,"['Unsafe water source', 'Poor sanitation', 'Low household income']"
HH2260,-1.773551,29.946265,Rulindo,Masoro,0,0,2.0,surface,low,low,0.8762,High,"['Unsafe water source', 'Poor sanitation', 'Low meal frequency (< 2 meals/day)']"
HH2261,-1.783624,29.992792,Rulindo,Burega,0,2,1.4,surface,low,low,0.9142,High,"['Unsafe water source', 'Poor sanitation', 'Low meal frequency (< 2 meals/day)']"
HH2262,-1.668278,30.012781,Rulindo,Kinihira,0,3,1.8,protected_well,low,low,0.7956,High,"['Poor sanitation', 'Low meal frequency (< 2 meals/day)', 'Low household income']"
HH2263,-1.654988,30.059756,Rulindo,Kinihira,0,1,3.0,unprotected_well,medium,high,0.1628,Low,"['Unsafe water source', 'Poor sanitation', 'High number of children under 5']"
HH2264,-1.665058,30.068965,Rulindo,Kinihira,1,3,3.0,surface,high,high,0.2198,Low,"['Unsafe water source', 'High number of children under 5']"
HH2265,-1.792515,29.991372,Rulindo,Burega,0,2,2.5,protected_well,medium,middle,0.1648,Low,"['Poor sanitation', 'Unsafe water source', 'Low meal frequency (< 2 meals/day)']"
HH2266,-1.700524,29.960269,Rulindo,Bushoki,0,3,2.8,unprotected_well,medium,middle,0.3891,Medium,"['Unsafe water source', 'Poor sanitation', 'High number of children under 5']"
HH2267,-1.789842,29.947665,Rulindo,Bushoki,1,2,2.7,unprotected_well,medium,high,0.2049,Low,"['Unsafe water source', 'Poor sanitation', 'High number of children under 5']"
HH2268,-1.707854,29.9646,Rulindo,Bushoki,0,3,2.2,unprotected_well,medium,low,0.724,High,"['Unsafe water source', 'Poor sanitation', 'Low household income']"
HH2269,-1.687526,29.994592,Rulindo,Base,1,0,1.5,piped,low,middle,0.3666,Medium,"['Poor sanitation', 'Low meal frequency (< 2 meals/day)', 'Low household income']"
HH2270,-1.682186,29.936914,Rulindo,Base,0,4,1.6,unprotected_well,low,high,0.7391,High,"['Poor sanitation', 'Unsafe water source', 'Low meal frequency (< 2 meals/day)']"
HH2271,-1.80254,30.006752,Rulindo,Masoro,1,3,3.0,unprotected_well,high,middle,0.161,Low,"['Unsafe water source', 'High number of children under 5', 'Low household income']"
HH2272,-1.786764,30.034558,Rulindo,Burega,0,5,1.4,unprotected_well,low,low,0.8917,High,"['Poor sanitation', 'Low meal frequency (< 2 meals/day)', 'Unsafe water source']"
HH2273,-1.794832,30.055294,Rulindo,Masoro,0,1,3.5,surface,medium,high,0.3736,Medium,"['Unsafe water source', 'Poor sanitation', 'High number of children under 5']"
HH2274,-1.763947,29.994072,Rulindo,Base,0,4,2.9,piped,low,middle,0.3901,Medium,"['Poor sanitation', 'High number of children under 5', 'Low household income']"
HH2275,-1.787262,30.046379,Rulindo,Burega,0,4,3.5,surface,low,low,0.8628,High,"['Unsafe water source', 'Poor sanitation', 'Low household income']"
HH2276,-1.807339,29.944183,Rulindo,Kinihira,0,2,2.2,surface,medium,middle,0.6837,High,"['Unsafe water source', 'Poor sanitation', 'Low meal frequency (< 2 meals/day)']"
HH2277,-1.799029,30.043469,Rulindo,Burega,0,3,2.6,protected_well,high,middle,0.0847,Low,"['Unsafe water source', 'High number of children under 5', 'Low meal frequency (< 2 meals/day)']"
HH2278,-1.660178,30.059705,Rulindo,Base,0,2,2.1,protected_well,low,low,0.7637,High,"['Poor sanitation', 'Low household income', 'Low meal frequency (< 2 meals/day)']"
HH2279,-1.662825,30.03202,Rulindo,Kinihira,0,3,1.2,unprotected_well,medium,low,0.7863,High,"['Low meal frequency (< 2 meals/day)', 'Unsafe water source', 'Poor sanitation']"
HH2280,-1.672379,30.0719,Rulindo,Kinihira,1,4,2.5,unprotected_well,medium,middle,0.4662,Medium,"['Unsafe water source', 'Poor sanitation', 'High number of children under 5']"
HH2281,-1.670213,29.917505,Rulindo,Burega,0,5,2.3,unprotected_well,low,low,0.8544,High,"['Poor sanitation', 'Unsafe water source', 'Low household income']"
HH2282,-1.684333,29.962307,Rulindo,Bushoki,0,0,1.2,unprotected_well,low,low,0.8617,High,"['Poor sanitation', 'Low meal frequency (< 2 meals/day)', 'Unsafe water source']"
HH2283,-1.766796,30.011234,Rulindo,Base,0,3,1.9,unprotected_well,high,low,0.5507,Medium,"['Unsafe water source', 'Low meal frequency (< 2 meals/day)', 'Low household income']"
HH2284,-1.748923,29.930608,Rulindo,Base,0,4,2.9,protected_well,low,middle,0.5405,Medium,"['Poor sanitation', 'High number of children under 5', 'Unsafe water source']"
HH2285,-1.704633,29.947317,Rulindo,Bushoki,0,5,3.3,protected_well,low,middle,0.5717,Medium,"['Poor sanitation', 'High number of children under 5', 'Unsafe water source']"
HH2286,-1.799844,30.028204,Rulindo,Masoro,0,1,2.6,protected_well,low,high,0.2593,Low,"['Poor sanitation', 'Unsafe water source', 'Low meal frequency (< 2 meals/day)']"
HH2287,-1.797023,30.017613,Rulindo,Masoro,0,4,3.2,surface,medium,middle,0.6777,High,"['Unsafe water source', 'Poor sanitation', 'High number of children under 5']"
HH2288,-1.654858,30.010382,Rulindo,Base,0,0,3.3,surface,low,low,0.835,High,"['Unsafe water source', 'Poor sanitation', 'Low household income']"
HH2289,-1.791328,29.953811,Rulindo,Bushoki,0,4,2.9,unprotected_well,medium,middle,0.4228,Medium,"['Unsafe water source', 'Poor sanitation', 'High number of children under 5']"
HH2290,-1.768691,29.976686,Rulindo,Bushoki,0,4,1.9,protected_well,low,low,0.8035,High,"['Poor sanitation', 'Low meal frequency (< 2 meals/day)', 'Low household income']"
HH2291,-1.75973,30.051183,Rulindo,Kinihira,0,5,2.8,unprotected_well,low,low,0.8334,High,"['Poor sanitation', 'Unsafe water source', 'Low household income']"
HH2292,-1.792892,29.938824,Rulindo,Masoro,1,0,3.4,protected_well,medium,middle,0.1032,Low,"['Poor sanitation', 'Unsafe water source', 'Low household income']"
HH2293,-1.718877,29.956174,Rulindo,Masoro,0,3,3.2,unprotected_well,medium,middle,0.368,Medium,"['Unsafe water source', 'Poor sanitation', 'High number of children under 5']"
HH2294,-1.785525,29.950741,Rulindo,Kinihira,0,0,2.8,surface,low,middle,0.796,High,"['Unsafe water source', 'Poor sanitation', 'Low household income']"
HH2295,-1.68331,29.998157,Rulindo,Burega,0,4,2.9,surface,high,low,0.7072,High,"['Unsafe water source', 'Low household income', 'High number of children under 5']"
HH2296,-1.796768,29.986389,Rulindo,Masoro,0,4,3.1,protected_well,low,middle,0.53,Medium,"['Poor sanitation', 'High number of children under 5', 'Unsafe water source']"
HH2297,-1.745571,30.004307,Rulindo,Kinihira,0,0,2.1,protected_well,medium,middle,0.1529,Low,"['Poor sanitation', 'Low meal frequency (< 2 meals/day)', 'Unsafe water source']"
HH2298,-1.690764,29.999705,Rulindo,Bushoki,0,4,3.1,surface,medium,low,0.7903,High,"['Unsafe water source', 'Poor sanitation', 'Low household income']"
HH2299,-1.71309,29.934969,Rulindo,Burega,1,0,2.0,protected_well,medium,middle,0.1587,Low,"['Poor sanitation', 'Low meal frequency (< 2 meals/day)', 'Unsafe water source']"
HH2300,-1.752735,30.047149,Rulindo,Base,0,0,1.8,surface,medium,middle,0.6528,High,"['Unsafe water source', 'Low meal frequency (< 2 meals/day)', 'Poor sanitation']"
HH2301,-1.731044,29.969093,Rulindo,Bushoki,0,1,2.4,surface,low,middle,0.8275,High,"['Unsafe water source', 'Poor sanitation', 'Low meal frequency (< 2 meals/day)']"
HH2302,-1.717481,30.035303,Rulindo,Burega,0,4,1.7,unprotected_well,low,middle,0.8189,High,"['Poor sanitation', 'Unsafe water source', 'Low meal frequency (< 2 meals/day)']"
HH2303,-1.734753,29.986971,Rulindo,Kinihira,0,2,1.0,piped,medium,low,0.4315,Medium,"['Low meal frequency (< 2 meals/day)', 'Poor sanitation', 'Low household income']"
HH2304,-1.756023,29.921524,Rulindo,Bushoki,0,4,1.9,protected_well,low,low,0.8035,High,"['Poor sanitation', 'Low meal frequency (< 2 meals/day)', 'Low household income']"
HH2305,-1.720183,30.025503,Rulindo,Burega,1,0,1.8,unprotected_well,low,high,0.5757,Medium,"['Poor sanitation', 'Unsafe water source', 'Low meal frequency (< 2 meals/day)']"
HH2306,-1.777379,29.918654,Rulindo,Base,0,5,3.5,unprotected_well,low,middle,0.761,High,"['Poor sanitation', 'Unsafe water source', 'High number of children under 5']"
HH2307,-1.747072,30.000253,Rulindo,Bushoki,0,4,2.0,unprotected_well,medium,middle,0.5202,Medium,"['Unsafe water source', 'Poor sanitation', 'Low meal frequency (< 2 meals/day)']"
HH2308,-1.671611,30.065422,Rulindo,Bushoki,0,0,3.4,surface,low,middle,0.7856,High,"['Unsafe water source', 'Poor sanitation', 'Low household income']"
HH2309,-1.694712,29.951002,Rulindo,Masoro,0,0,3.2,protected_well,medium,low,0.2832,Low,"['Poor sanitation', 'Low household income', 'Unsafe water source']"
HH2310,-1.793336,29.960519,Rulindo,Burega,0,3,3.4,surface,high,low,0.6781,High,"['Unsafe water source', 'Low household income', 'High number of children under 5']"
HH2311,-1.758393,29.952149,Rulindo,Burega,0,1,2.3,surface,low,middle,0.8323,High,"['Unsafe water source', 'Poor sanitation', 'Low meal frequency (< 2 meals/day)']"
HH2312,-1.709944,29.940843,Rulindo,Masoro,0,0,2.6,piped,low,low,0.5836,Medium,"['Poor sanitation', 'Low household income', 'Low meal frequency (< 2 meals/day)']"
HH2313,-1.705033,29.989806,Rulindo,Kinihira,0,0,1.7,unprotected_well,medium,low,0.6857,High,"['Unsafe water source', 'Low meal frequency (< 2 meals/day)', 'Poor sanitation']"
HH2314,-1.789028,30.015192,Rulindo,Kinihira,1,0,2.6,piped,high,middle,0.0333,Low,"['Low meal frequency (< 2 meals/day)', 'Low household income']"
HH2315,-1.803435,29.949799,Rulindo,Masoro,0,5,3.4,unprotected_well,low,low,0.8249,High,"['Poor sanitation', 'Unsafe water source', 'Low household income']"
HH2316,-1.713593,29.961092,Rulindo,Bushoki,1,5,1.1,protected_well,high,low,0.4251,Medium,"['Low meal frequency (< 2 meals/day)', 'Low household income', 'High number of children under 5']"
HH2317,-1.661871,30.044028,Rulindo,Base,0,4,2.8,unprotected_well,low,low,0.8255,High,"['Poor sanitation', 'Unsafe water source', 'Low household income']"
HH2318,-1.681532,29.941042,Rulindo,Kinihira,0,2,3.3,unprotected_well,low,low,0.7994,High,"['Poor sanitation', 'Unsafe water source', 'Low household income']"
HH2319,-1.754336,30.007395,Rulindo,Base,1,4,2.6,protected_well,medium,middle,0.203,Low,"['Poor sanitation', 'High number of children under 5', 'Unsafe water source']"
HH2320,-1.681691,29.933977,Rulindo,Burega,1,5,3.2,protected_well,low,high,0.3683,Medium,"['Poor sanitation', 'High number of children under 5', 'Unsafe water source']"
HH2321,-1.770591,29.969057,Rulindo,Burega,0,0,2.7,surface,low,middle,0.8011,High,"['Unsafe water source', 'Poor sanitation', 'Low household income']"
HH2322,-1.770882,30.022276,Rulindo,Kinihira,0,1,1.0,unprotected_well,low,low,0.8786,High,"['Poor sanitation', 'Low meal frequency (< 2 meals/day)', 'Unsafe water source']"
HH2323,-1.708246,29.9675,Rulindo,Bushoki,0,4,2.6,protected_well,low,high,0.3677,Medium,"['Poor sanitation', 'High number of children under 5', 'Unsafe water source']"
HH2324,-1.717061,29.967549,Rulindo,Burega,1,3,1.5,unprotected_well,low,middle,0.8149,High,"['Poor sanitation', 'Low meal frequency (< 2 meals/day)', 'Unsafe water source']"
HH2325,-1.73075,29.985424,Rulindo,Base,0,5,3.2,protected_well,medium,middle,0.1991,Low,"['Poor sanitation', 'High number of children under 5', 'Unsafe water source']"
HH2326,-1.69763,30.045185,Rulindo,Bushoki,1,1,2.7,unprotected_well,high,high,0.0922,Low,"['Unsafe water source', 'Low meal frequency (< 2 meals/day)', 'High number of children under 5']"
HH2327,-1.807297,30.068731,Rulindo,Kinihira,0,1,1.8,protected_well,medium,low,0.4522,Medium,"['Low meal frequency (< 2 meals/day)', 'Poor sanitation', 'Low household income']"
HH2328,-1.70427,29.93253,Rulindo,Burega,1,2,2.7,piped,low,middle,0.3269,Low,"['Poor sanitation', 'Low household income', 'High number of children under 5']"
HH2329,-1.787104,29.975068,Rulindo,Kinihira,0,4,2.6,protected_well,low,middle,0.5713,Medium,"['Poor sanitation', 'High number of children under 5', 'Unsafe water source']"
HH2330,-1.710981,29.992325,Rulindo,Bushoki,0,3,2.8,protected_well,low,middle,0.5077,Medium,"['Poor sanitation', 'Unsafe water source', 'High number of children under 5']"
HH2331,-1.79866,29.942552,Rulindo,Bushoki,0,3,2.0,unprotected_well,low,low,0.8518,High,"['Poor sanitation', 'Unsafe water source', 'Low meal frequency (< 2 meals/day)']"
HH2332,-1.720122,30.036945,Rulindo,Bushoki,0,3,1.6,surface,high,low,0.7689,High,"['Unsafe water source', 'Low meal frequency (< 2 meals/day)', 'Low household income']"
HH2333,-1.662597,30.042261,Rulindo,Masoro,0,2,2.0,unprotected_well,low,middle,0.7667,High,"['Poor sanitation', 'Unsafe water source', 'Low meal frequency (< 2 meals/day)']"
HH2334,-1.719124,29.971606,Rulindo,Masoro,1,3,1.3,piped,high,low,0.2131,Low,"['Low meal frequency (< 2 meals/day)', 'Low household income', 'High number of children under 5']"
HH2335,-1.776085,30.011333,Rulindo,Base,0,4,3.0,unprotected_well,medium,low,0.6918,High,"['Unsafe water source', 'Poor sanitation', 'Low household income']"
HH2336,-1.750087,30.049222,Rulindo,Bushoki,0,0,1.0,unprotected_well,medium,low,0.7386,High,"['Low meal frequency (< 2 meals/day)', 'Unsafe water source', 'Poor sanitation']"
HH2337,-1.659192,30.05731,Rulindo,Bushoki,0,4,2.0,unprotected_well,low,low,0.8595,High,"['Poor sanitation', 'Unsafe water source', 'Low meal frequency (< 2 meals/day)']"
HH2338,-1.771433,29.9404,Rulindo,Burega,0,5,1.5,unprotected_well,low,low,0.8876,High,"['Poor sanitation', 'Low meal frequency (< 2 meals/day)', 'Unsafe water source']"
HH2339,-1.781436,29.965693,Rulindo,Base,0,0,3.4,unprotected_well,medium,low,0.5723,Medium,"['Unsafe water source', 'Poor sanitation', 'Low household income']"
HH2340,-1.723271,29.942662,Rulindo,Base,0,4,3.1,unprotected_well,medium,middle,0.412,Medium,"['Unsafe water source', 'Poor sanitation', 'High number of children under 5']"
HH2341,-1.668944,30.059024,Rulindo,Kinihira,0,2,1.1,protected_well,medium,low,0.5709,Medium,"['Low meal frequency (< 2 meals/day)', 'Poor sanitation', 'Low household income']"
HH2342,-1.711342,30.015105,Rulindo,Bushoki,1,0,3.2,protected_well,high,low,0.1069,Low,"['Low household income', 'Unsafe water source']"
HH2343,-1.781584,30.01113,Rulindo,Burega,0,5,2.4,protected_well,low,middle,0.6299,High,"['Poor sanitation', 'High number of children under 5', 'Low meal frequency (< 2 meals/day)']"
HH2344,-1.71132,29.982551,Rulindo,Kinihira,0,4,1.0,unprotected_well,low,low,0.9011,High,"['Poor sanitation', 'Low meal frequency (< 2 meals/day)', 'Unsafe water source']"
HH2345,-1.673032,29.928196,Rulindo,Masoro,0,2,3.5,surface,medium,middle,0.6137,High,"['Unsafe water source', 'Poor sanitation', 'Low household income']"
HH2346,-1.720874,30.062708,Rulindo,Bushoki,0,1,1.3,protected_well,low,low,0.7935,High,"['Poor sanitation', 'Low meal frequency (< 2 meals/day)', 'Low household income']"
HH2347,-1.772066,29.945387,Rulindo,Base,0,4,2.6,piped,low,middle,0.4222,Medium,"['Poor sanitation', 'High number of children under 5', 'Low meal frequency (< 2 meals/day)']"
HH2348,-1.697901,29.983019,Rulindo,Bushoki,1,2,1.3,piped,medium,low,0.3995,Medium,"['Low meal frequency (< 2 meals/day)', 'Poor sanitation', 'Low household income']"
HH2349,-1.663039,29.956127,Rulindo,Bushoki,1,1,2.8,piped,high,middle,0.0323,Low,"['Low household income', 'Low meal frequency (< 2 meals/day)', 'High number of children under 5']"
HH2350,-1.701591,30.072333,Rulindo,Masoro,0,2,3.1,protected_well,high,middle,0.057,Low,"['Unsafe water source', 'Low household income', 'High number of children under 5']"
HH2351,-1.677877,29.945647,Rulindo,Burega,0,1,2.4,unprotected_well,low,low,0.8172,High,"['Poor sanitation', 'Unsafe water source', 'Low household income']"
HH2352,-1.656494,30.056416,Rulindo,Burega,0,4,1.8,surface,low,middle,0.8818,High,"['Unsafe water source', 'Poor sanitation', 'Low meal frequency (< 2 meals/day)']"
HH2353,-1.728025,29.970202,Rulindo,Burega,0,4,1.5,surface,low,low,0.9234,High,"['Unsafe water source', 'Poor sanitation', 'Low meal frequency (< 2 meals/day)']"
HH2354,-1.6744,29.949304,Rulindo,Kinihira,0,0,1.2,surface,high,low,0.7344,High,"['Unsafe water source', 'Low meal frequency (< 2 meals/day)', 'Low household income']"
HH2355,-1.777915,29.938746,Rulindo,Burega,0,1,2.2,unprotected_well,medium,middle,0.3663,Medium,"['Unsafe water source', 'Poor sanitation', 'Low meal frequency (< 2 meals/day)']"
HH2356,-1.727806,30.023327,Rulindo,Kinihira,0,0,2.4,protected_well,medium,middle,0.1358,Low,"['Poor sanitation', 'Low meal frequency (< 2 meals/day)', 'Unsafe water source']"
HH2357,-1.674067,30.010786,Rulindo,Masoro,0,4,2.1,unprotected_well,medium,middle,0.5094,Medium,"['Unsafe water source', 'Poor sanitation', 'Low meal frequency (< 2 meals/day)']"
HH2358,-1.667118,30.013785,Rulindo,Bushoki,0,4,2.1,unprotected_well,low,low,0.8553,High,"['Poor sanitation', 'Unsafe water source', 'Low household income']"
HH2359,-1.806886,30.073544,Rulindo,Kinihira,0,4,1.0,protected_well,medium,low,0.6579,High,"['Low meal frequency (< 2 meals/day)', 'Poor sanitation', 'Low household income']"
HH2360,-1.69451,29.993335,Rulindo,Masoro,0,1,3.0,unprotected_well,low,low,0.7896,High,"['Poor sanitation', 'Unsafe water source', 'Low household income']"
