household_id,lat,lon,district,sector,urban,children_under5,avg_meal_count,water_source,sanitation_tier,income_band
HH2198,-1.775096,30.072236,Rulindo,Masoro,0,3,2.4,unprotected_well,low,low
HH2199,-1.802655,30.004859,Rulindo,Bushoki,0,2,2.2,unprotected_well,low,low
HH2200,-1.652261,29.957516,Rulindo,Masoro,0,2,3.0,protected_well,medium,low
HH2201,-1.76479,29.951111,Rulindo,Bushoki,0,3,3.0,protected_well,medium,low
HH2202,-1.68752,29.936319,Rulindo,Bushoki,0,2,2.1,protected_well,medium,middle
HH2203,-1.784074,30.047261,Rulindo,Masoro,0,0,3.1,unprotected_well,low,low
HH2204,-1.798014,29.922957,Rulindo,Kinihira,1,3,1.7,piped,medium,high
HH2205,-1.744462,30.058051,Rulindo,Burega,0,0,1.4,protected_well,low,low
HH2206,-1.667021,30.065385,Rulindo,Burega,0,1,1.9,protected_well,low,low
HH2207,-1.710448,30.038582,Rulindo,Bushoki,0,2,2.0,protected_well,low,middle
HH2208,-1.768785,29.919298,Rulindo,Masoro,0,2,2.6,surface,high,middle
HH2209,-1.784597,29.999287,Rulindo,Bushoki,0,2,2.7,unprotected_well,high,low
HH2210,-1.785973,30.062165,Rulindo,Burega,0,5,2.8,piped,low,low
HH2211,-1.671468,29.91914,Rulindo,Bushoki,0,2,2.9,piped,high,low
HH2212,-1.682461,29.997857,Rulindo,Bushoki,0,0,3.5,surface,high,low
HH2213,-1.757285,29.945468,Rulindo,Burega,0,2,2.2,unprotected_well,medium,middle
HH2214,-1.791998,30.017077,Rulindo,Kinihira,0,3,1.8,unprotected_well,medium,middle
HH2215,-1.755125,29.935979,Rulindo,Bushoki,1,1,2.2,surface,high,high
HH2216,-1.71039,30.041685,Rulindo,Kinihira,0,5,3.2,unprotected_well,low,low
HH2217,-1.768054,30.003692,Rulindo,Bushoki,0,2,2.7,unprotected_well,low,low
HH2218,-1.788816,30.006468,Rulindo,Masoro,1,0,1.5,piped,high,high
HH2219,-1.752061,29.996294,Rulindo,Bushoki,0,1,2.4,surface,low,middle
HH2220,-1.676325,30.0713,Rulindo,Bushoki,0,2,1.7,unprotected_well,medium,low
HH2221,-1.744803,29.950291,Rulindo,Base,0,5,3.0,surface,low,low
HH2222,-1.728246,30.023766,Rulindo,Masoro,0,0,1.6,unprotected_well,high,low
HH2223,-1.664256,29.934917,Rulindo,Masoro,1,4,3.4,protected_well,medium,middle
HH2224,-1.668206,29.977505,Rulindo,Kinihira,0,3,2.0,unprotected_well,low,low
HH2225,-1.65731,29.960249,Rulindo,Kinihira,0,0,3.0,unprotected_well,medium,low
HH2226,-1.786042,30.055917,Rulindo,Bushoki,0,2,2.5,unprotected_well,medium,low
HH2227,-1.797388,29.933132,Rulindo,Burega,0,0,1.9,protected_well,medium,low
HH2228,-1.707032,30.003582,Rulindo,Bushoki,0,5,2.4,unprotected_well,medium,middle
HH2229,-1.725161,29.96107,Rulindo,Base,0,5,1.4,unprotected_well,low,low
HH2230,-1.784782,30.046409,Rulindo,Bushoki,0,0,2.0,unprotected_well,medium,low
HH2231,-1.724931,30.021589,Rulindo,Base,0,3,1.3,surface,medium,low
HH2232,-1.674603,30.047741,Rulindo,Bushoki,0,4,3.4,unprotected_well,low,low
HH2233,-1.793546,30.068888,Rulindo,Kinihira,0,4,2.5,unprotected_well,low,low
HH2234,-1.701938,30.013706,Rulindo,Bushoki,0,0,1.9,unprotected_well,medium,low
HH2235,-1.68852,29.968142,Rulindo,Kinihira,0,5,3.2,protected_well,low,low
HH2236,-1.741977,29.940763,Rulindo,Burega,1,5,2.9,unprotected_well,low,high
HH2237,-1.701975,29.986536,Rulindo,Burega,0,2,3.3,surface,low,middle
HH2238,-1.784406,29.999878,Rulindo,Masoro,0,2,1.0,piped,low,low
HH2239,-1.720537,29.985934,Rulindo,Bushoki,0,1,2.6,protected_well,high,low
HH2240,-1.741194,29.995555,Rulindo,Masoro,0,1,2.1,unprotected_well,low,low
HH2241,-1.710025,29.924824,Rulindo,Bushoki,0,5,3.3,unprotected_well,medium,low
HH2242,-1.719144,30.064068,Rulindo,Burega,0,0,3.1,unprotected_well,low,low
HH2243,-1.65035,30.026901,Rulindo,Base,0,2,1.8,surface,medium,low
HH2244,-1.687991,30.021232,Rulindo,Masoro,0,3,1.0,piped,low,low
HH2245,-1.728809,29.981329,Rulindo,Masoro,0,3,2.2,unprotected_well,medium,low
HH2246,-1.704926,30.047275,Rulindo,Burega,0,5,1.7,surface,medium,low
HH2247,-1.723341,29.925524,Rulindo,Burega,0,2,3.1,protected_well,medium,middle
HH2248,-1.806175,30.047495,Rulindo,Base,0,2,3.0,surface,medium,middle
HH2249,-1.747226,30.008727,Rulindo,Masoro,0,1,2.5,surface,high,middle
HH2250,-1.656259,30.027163,Rulindo,Burega,1,5,2.4,protected_well,low,middle
HH2251,-1.80389,30.015873,Rulindo,Burega,1,0,1.9,protected_well,high,middle
HH2252,-1.79615,30.042811,Rulindo,Base,0,3,3.2,unprotected_well,medium,low
HH2253,-1.68302,30.076493,Rulindo,Base,0,3,3.0,protected_well,medium,middle
HH2254,-1.672309,29.959865,Rulindo,Kinihira,0,0,2.6,unprotected_well,medium,high
HH2255,-1.750327,29.987546,Rulindo,Bushoki,0,3,2.2,unprotected_well,low,low
HH2256,-1.809781,29.935121,Rulindo,Kinihira,0,4,1.8,surface,medium,middle
HH2257,-1.655984,29.960016,Rulindo,Base,0,3,3.5,unprotected_well,low,low
HH2258,-1.725145,30.015152,Rulindo,Burega,1,4,2.2,piped,low,high
HH2259,-1.715599,29.952669,Rulindo,Base,0,3,3.1,surface,low,low
HH2260,-1.773551,29.946265,Rulindo,Masoro,0,0,2.0,surface,low,low
HH2261,-1.783624,29.992792,Rulindo,Burega,0,2,1.4,surface,low,low
HH2262,-1.668278,30.012781,Rulindo,Kinihira,0,3,1.8,protected_well,low,low
HH2263,-1.654988,30.059756,Rulindo,Kinihira,0,1,3.0,unprotected_well,medium,high
HH2264,-1.665058,30.068965,Rulindo,Kinihira,1,3,3.0,surface,high,high
HH2265,-1.792515,29.991372,Rulindo,Burega,0,2,2.5,protected_well,medium,middle
HH2266,-1.700524,29.960269,Rulindo,Bushoki,0,3,2.8,unprotected_well,medium,middle
HH2267,-1.789842,29.947665,Rulindo,Bushoki,1,2,2.7,unprotected_well,medium,high
HH2268,-1.707854,29.9646,Rulindo,Bushoki,0,3,2.2,unprotected_well,medium,low
HH2269,-1.687526,29.994592,Rulindo,Base,1,0,1.5,piped,low,middle
HH2270,-1.682186,29.936914,Rulindo,Base,0,4,1.6,unprotected_well,low,high
HH2271,-1.80254,30.006752,Rulindo,Masoro,1,3,3.0,unprotected_well,high,middle
HH2272,-1.786764,30.034558,Rulindo,Burega,0,5,1.4,unprotected_well,low,low
HH2273,-1.794832,30.055294,Rulindo,Masoro,0,1,3.5,surface,medium,high
HH2274,-1.763947,29.994072,Rulindo,Base,0,4,2.9,piped,low,middle
HH2275,-1.787262,30.046379,Rulindo,Burega,0,4,3.5,surface,low,low
HH2276,-1.807339,29.944183,Rulindo,Kinihira,0,2,2.2,surface,medium,middle
HH2277,-1.799029,30.043469,Rulindo,Burega,0,3,2.6,protected_well,high,middle
HH2278,-1.660178,30.059705,Rulindo,Base,0,2,2.1,protected_well,low,low
HH2279,-1.662825,30.03202,Rulindo,Kinihira,0,3,1.2,unprotected_well,medium,low
HH2280,-1.672379,30.0719,Rulindo,Kinihira,1,4,2.5,unprotected_well,medium,middle
HH2281,-1.670213,29.917505,Rulindo,Burega,0,5,2.3,unprotected_well,low,low
HH2282,-1.684333,29.962307,Rulindo,Bushoki,0,0,1.2,unprotected_well,low,low
HH2283,-1.766796,30.011234,Rulindo,Base,0,3,1.9,unprotected_well,high,low
HH2284,-1.748923,29.930608,Rulindo,Base,0,4,2.9,protected_well,low,middle
HH2285,-1.704633,29.947317,Rulindo,Bushoki,0,5,3.3,protected_well,low,middle
HH2286,-1.799844,30.028204,Rulindo,Masoro,0,1,2.6,protected_well,low,high
HH2287,-1.797023,30.017613,Rulindo,Masoro,0,4,3.2,surface,medium,middle
HH2288,-1.654858,30.010382,Rulindo,Base,0,0,3.3,surface,low,low
HH2289,-1.791328,29.953811,Rulindo,Bushoki,0,4,2.9,unprotected_well,medium,middle
HH2290,-1.768691,29.976686,Rulindo,Bushoki,0,4,1.9,protected_well,low,low
HH2291,-1.75973,30.051183,Rulindo,Kinihira,0,5,2.8,unprotected_well,low,low
HH2292,-1.792892,29.938824,Rulindo,Masoro,1,0,3.4,protected_well,medium,middle
HH2293,-1.718877,29.956174,Rulindo,Masoro,0,3,3.2,unprotected_well,medium,middle
HH2294,-1.785525,29.950741,Rulindo,Kinihira,0,0,2.8,surface,low,middle
HH2295,-1.68331,29.998157,Rulindo,Burega,0,4,2.9,surface,high,low
HH2296,-1.796768,29.986389,Rulindo,Masoro,0,4,3.1,protected_well,low,middle
HH2297,-1.745571,30.004307,Rulindo,Kinihira,0,0,2.1,protected_well,medium,middle
HH2298,-1.690764,29.999705,Rulindo,Bushoki,0,4,3.1,surface,medium,low
HH2299,-1.71309,29.934969,Rulindo,Burega,1,0,2.0,protected_well,medium,middle
HH2300,-1.752735,30.047149,Rulindo,Base,0,0,1.8,surface,medium,middle
HH2301,-1.731044,29.969093,Rulindo,Bushoki,0,1,2.4,surface,low,middle
HH2302,-1.717481,30.035303,Rulindo,Burega,0,4,1.7,unprotected_well,low,middle
HH2303,-1.734753,29.986971,Rulindo,Kinihira,0,2,1.0,piped,medium,low
HH2304,-1.756023,29.921524,Rulindo,Bushoki,0,4,1.9,protected_well,low,low
HH2305,-1.720183,30.025503,Rulindo,Burega,1,0,1.8,unprotected_well,low,high
HH2306,-1.777379,29.918654,Rulindo,Base,0,5,3.5,unprotected_well,low,middle
HH2307,-1.747072,30.000253,Rulindo,Bushoki,0,4,2.0,unprotected_well,medium,middle
HH2308,-1.671611,30.065422,Rulindo,Bushoki,0,0,3.4,surface,low,middle
HH2309,-1.694712,29.951002,Rulindo,Masoro,0,0,3.2,protected_well,medium,low
HH2310,-1.793336,29.960519,Rulindo,Burega,0,3,3.4,surface,high,low
HH2311,-1.758393,29.952149,Rulindo,Burega,0,1,2.3,surface,low,middle
HH2312,-1.709944,29.940843,Rulindo,Masoro,0,0,2.6,piped,low,low
HH2313,-1.705033,29.989806,Rulindo,Kinihira,0,0,1.7,unprotected_well,medium,low
HH2314,-1.789028,30.015192,Rulindo,Kinihira,1,0,2.6,piped,high,middle
HH2315,-1.803435,29.949799,Rulindo,Masoro,0,5,3.4,unprotected_well,low,low
HH2316,-1.713593,29.961092,Rulindo,Bushoki,1,5,1.1,protected_well,high,low
HH2317,-1.661871,30.044028,Rulindo,Base,0,4,2.8,unprotected_well,low,low
HH2318,-1.681532,29.941042,Rulindo,Kinihira,0,2,3.3,unprotected_well,low,low
HH2319,-1.754336,30.007395,Rulindo,Base,1,4,2.6,protected_well,medium,middle
HH2320,-1.681691,29.933977,Rulindo,Burega,1,5,3.2,protected_well,low,high
HH2321,-1.770591,29.969057,Rulindo,Burega,0,0,2.7,surface,low,middle
HH2322,-1.770882,30.022276,Rulindo,Kinihira,0,1,1.0,unprotected_well,low,low
HH2323,-1.708246,29.9675,Rulindo,Bushoki,0,4,2.6,protected_well,low,high
HH2324,-1.717061,29.967549,Rulindo,Burega,1,3,1.5,unprotected_well,low,middle
HH2325,-1.73075,29.985424,Rulindo,Base,0,5,3.2,protected_well,medium,middle
HH2326,-1.69763,30.045185,Rulindo,Bushoki,1,1,2.7,unprotected_well,high,high
HH2327,-1.807297,30.068731,Rulindo,Kinihira,0,1,1.8,protected_well,medium,low
HH2328,-1.70427,29.93253,Rulindo,Burega,1,2,2.7,piped,low,middle
HH2329,-1.787104,29.975068,Rulindo,Kinihira,0,4,2.6,protected_well,low,middle
HH2330,-1.710981,29.992325,Rulindo,Bushoki,0,3,2.8,protected_well,low,middle
HH2331,-1.79866,29.942552,Rulindo,Bushoki,0,3,2.0,unprotected_well,low,low
HH2332,-1.720122,30.036945,Rulindo,Bushoki,0,3,1.6,surface,high,low
HH2333,-1.662597,30.042261,Rulindo,Masoro,0,2,2.0,unprotected_well,low,middle
HH2334,-1.719124,29.971606,Rulindo,Masoro,1,3,1.3,piped,high,low
HH2335,-1.776085,30.011333,Rulindo,Base,0,4,3.0,unprotected_well,medium,low
HH2336,-1.750087,30.049222,Rulindo,Bushoki,0,0,1.0,unprotected_well,medium,low
HH2337,-1.659192,30.05731,Rulindo,Bushoki,0,4,2.0,unprotected_well,low,low
HH2338,-1.771433,29.9404,Rulindo,Burega,0,5,1.5,unprotected_well,low,low
HH2339,-1.781436,29.965693,Rulindo,Base,0,0,3.4,unprotected_well,medium,low
HH2340,-1.723271,29.942662,Rulindo,Base,0,4,3.1,unprotected_well,medium,middle
HH2341,-1.668944,30.059024,Rulindo,Kinihira,0,2,1.1,protected_well,medium,low
HH2342,-1.711342,30.015105,Rulindo,Bushoki,1,0,3.2,protected_well,high,low
HH2343,-1.781584,30.01113,Rulindo,Burega,0,5,2.4,protected_well,low,middle
HH2344,-1.71132,29.982551,Rulindo,Kinihira,0,4,1.0,unprotected_well,low,low
HH2345,-1.673032,29.928196,Rulindo,Masoro,0,2,3.5,surface,medium,middle
HH2346,-1.720874,30.062708,Rulindo,Bushoki,0,1,1.3,protected_well,low,low
HH2347,-1.772066,29.945387,Rulindo,Base,0,4,2.6,piped,low,middle
HH2348,-1.697901,29.983019,Rulindo,Bushoki,1,2,1.3,piped,medium,low
HH2349,-1.663039,29.956127,Rulindo,Bushoki,1,1,2.8,piped,high,middle
HH2350,-1.701591,30.072333,Rulindo,Masoro,0,2,3.1,protected_well,high,middle
HH2351,-1.677877,29.945647,Rulindo,Burega,0,1,2.4,unprotected_well,low,low
HH2352,-1.656494,30.056416,Rulindo,Burega,0,4,1.8,surface,low,middle
HH2353,-1.728025,29.970202,Rulindo,Burega,0,4,1.5,surface,low,low
HH2354,-1.6744,29.949304,Rulindo,Kinihira,0,0,1.2,surface,high,low
HH2355,-1.777915,29.938746,Rulindo,Burega,0,1,2.2,unprotected_well,medium,middle
HH2356,-1.727806,30.023327,Rulindo,Kinihira,0,0,2.4,protected_well,medium,middle
HH2357,-1.674067,30.010786,Rulindo,Masoro,0,4,2.1,unprotected_well,medium,middle
HH2358,-1.667118,30.013785,Rulindo,Bushoki,0,4,2.1,unprotected_well,low,low
HH2359,-1.806886,30.073544,Rulindo,Kinihira,0,4,1.0,protected_well,medium,low
HH2360,-1.69451,29.993335,Rulindo,Masoro,0,1,3.0,unprotected_well,low,low
HH2361,-1.722896,29.952594,Rulindo,Kinihira,0,0,2.3,surface,medium,high
HH2362,-1.728263,30.016428,Rulindo,Masoro,0,4,3.4,unprotected_well,low,low
HH2363,-1.803762,30.029066,Rulindo,Burega,0,5,2.9,unprotected_well,low,middle
HH2364,-1.651491,29.990296,Rulindo,Burega,0,2,3.4,protected_well,low,middle
HH2365,-1.790414,30.026281,Rulindo,Masoro,0,2,3.5,piped,low,middle
HH2366,-1.668352,29.989636,Rulindo,Base,0,5,1.4,unprotected_well,medium,low
HH2367,-1.755332,30.068389,Rulindo,Masoro,0,1,2.2,surface,low,low
HH2368,-1.771108,29.922015,Rulindo,Kinihira,0,2,3.2,unprotected_well,low,low
HH2369,-1.747086,30.010301,Rulindo,Masoro,0,3,1.8,unprotected_well,low,low
HH2370,-1.773376,30.045212,Rulindo,Bushoki,0,0,2.6,unprotected_well,low,low
HH2371,-1.667172,29.959586,Rulindo,Base,0,2,1.9,unprotected_well,medium,middle
HH2372,-1.676611,29.936195,Rulindo,Masoro,0,1,1.5,unprotected_well,medium,low
HH2373,-1.659706,29.975589,Rulindo,Base,0,4,2.5,piped,medium,middle
HH2374,-1.691891,29.944371,Rulindo,Base,1,4,2.1,protected_well,medium,low
HH2375,-1.669737,29.993115,Rulindo,Masoro,0,4,3.2,protected_well,low,middle
HH2376,-1.738615,29.976112,Rulindo,Masoro,0,4,1.6,surface,low,low
HH2377,-1.772796,29.987385,Rulindo,Burega,0,0,3.2,protected_well,medium,low
HH2378,-1.787796,30.017672,Rulindo,Masoro,0,3,2.5,unprotected_well,low,middle
HH2379,-1.745037,30.042677,Rulindo,Masoro,0,3,1.2,piped,low,low
HH2380,-1.795414,30.001558,Rulindo,Burega,0,4,1.2,unprotected_well,medium,low
HH2381,-1.693633,30.019513,Rulindo,Burega,0,4,2.1,unprotected_well,medium,middle
HH2382,-1.723646,30.063134,Rulindo,Bushoki,1,4,1.0,protected_well,low,low
HH2383,-1.665085,29.971285,Rulindo,Masoro,0,3,3.3,protected_well,medium,low
HH2384,-1.785611,29.994172,Rulindo,Kinihira,0,4,3.4,protected_well,high,middle
HH2385,-1.681471,30.029154,Rulindo,Base,0,4,2.5,protected_well,low,high
HH2386,-1.775708,29.944961,Rulindo,Burega,0,2,3.4,unprotected_well,medium,low
HH2387,-1.73021,30.071939,Rulindo,Masoro,0,1,2.2,surface,medium,low
HH2388,-1.689407,30.065154,Rulindo,Kinihira,0,2,2.6,surface,high,low
HH2389,-1.7297,29.980049,Rulindo,Base,0,0,2.0,unprotected_well,medium,low
HH2390,-1.730601,30.070944,Rulindo,Masoro,0,2,3.3,protected_well,medium,low
HH2391,-1.74488,29.930329,Rulindo,Kinihira,0,4,2.0,unprotected_well,low,low
HH2392,-1.74746,30.039826,Rulindo,Base,0,4,2.8,protected_well,low,middle
HH2393,-1.755386,30.002748,Rulindo,Kinihira,0,1,3.2,protected_well,high,middle
HH2394,-1.740061,30.075481,Rulindo,Burega,0,4,1.2,surface,low,low
HH2395,-1.66139,29.980157,Rulindo,Masoro,0,2,2.3,unprotected_well,low,low
HH2396,-1.760419,29.925158,Rulindo,Kinihira,0,3,2.4,unprotected_well,low,low
HH2397,-1.713757,30.073253,Rulindo,Kinihira,0,5,3.2,unprotected_well,medium,low
HH2398,-1.688345,30.020611,Rulindo,Masoro,0,5,3.3,protected_well,low,low
HH2399,-1.776724,30.024691,Rulindo,Base,0,4,1.0,piped,medium,low
HH2400,-1.672622,29.967374,Rulindo,Masoro,0,5,2.5,protected_well,high,low
HH2401,-1.664146,29.9849,Rulindo,Kinihira,1,4,3.0,protected_well,low,middle
HH2402,-1.800469,29.927673,Rulindo,Bushoki,1,5,2.1,piped,medium,low
HH2403,-1.676818,29.948896,Rulindo,Base,0,5,3.2,surface,medium,low
HH2404,-1.720683,30.023531,Rulindo,Kinihira,0,3,1.4,surface,low,low
HH2405,-1.723074,30.017526,Rulindo,Bushoki,0,2,1.0,surface,medium,low
HH2406,-1.766555,30.060817,Rulindo,Base,0,2,2.4,unprotected_well,high,low
HH2407,-1.767949,30.075438,Rulindo,Burega,1,3,3.4,piped,medium,middle
HH2408,-1.67154,30.048321,Rulindo,Masoro,1,3,2.4,piped,high,high
HH2409,-1.781597,29.999463,Rulindo,Base,0,1,2.8,piped,low,low
HH2410,-1.747979,29.98941,Rulindo,Base,0,4,1.9,protected_well,low,low
HH2411,-1.713959,30.07069,Rulindo,Kinihira,0,5,3.3,unprotected_well,low,middle
HH2412,-1.74282,29.976385,Rulindo,Bushoki,0,5,3.3,surface,medium,middle
HH2413,-1.773271,30.003005,Rulindo,Base,0,0,1.3,unprotected_well,medium,low
HH2414,-1.74908,29.950302,Rulindo,Masoro,0,2,1.4,unprotected_well,medium,low
HH2415,-1.659142,30.025781,Rulindo,Base,0,3,2.8,protected_well,medium,low
HH2416,-1.750924,30.029413,Rulindo,Base,0,5,1.8,protected_well,high,middle
HH2417,-1.761793,29.958515,Rulindo,Kinihira,0,4,2.5,protected_well,low,middle
HH2418,-1.75294,30.071557,Rulindo,Base,0,3,1.9,unprotected_well,low,high
HH2419,-1.730592,30.070192,Rulindo,Bushoki,0,2,2.6,protected_well,low,low
HH2420,-1.674124,30.055671,Rulindo,Kinihira,1,1,3.1,protected_well,high,low
HH2421,-1.691247,30.032591,Rulindo,Burega,0,5,2.1,protected_well,high,middle
HH2422,-1.686222,29.962372,Rulindo,Burega,0,2,3.5,unprotected_well,low,low
HH2423,-1.689764,30.065713,Rulindo,Kinihira,1,0,2.8,surface,medium,low
HH2424,-1.676403,30.052618,Rulindo,Bushoki,0,4,2.4,unprotected_well,high,high
HH2425,-1.752043,30.005868,Rulindo,Kinihira,0,0,1.3,protected_well,low,low
HH2426,-1.747255,29.964424,Rulindo,Kinihira,0,3,1.9,surface,low,middle
HH2427,-1.760958,29.966476,Rulindo,Kinihira,0,5,3.1,piped,high,low
HH2428,-1.800146,29.921945,Rulindo,Kinihira,1,0,3.3,piped,high,low
HH2429,-1.702754,29.943242,Rulindo,Base,0,2,3.2,surface,medium,middle
HH2430,-1.666327,29.991052,Rulindo,Masoro,0,5,1.4,protected_well,low,low
HH2431,-1.755874,30.04208,Rulindo,Burega,0,1,1.7,piped,medium,high
HH2432,-1.754055,29.921507,Rulindo,Bushoki,0,4,2.6,unprotected_well,low,low
HH2433,-1.697327,30.006526,Rulindo,Base,0,3,3.0,piped,low,low
HH2434,-1.777143,30.056023,Rulindo,Burega,0,1,2.6,protected_well,medium,middle
HH2435,-1.68827,30.013947,Rulindo,Masoro,0,1,2.9,unprotected_well,low,middle
HH2436,-1.783813,30.025741,Rulindo,Kinihira,0,4,2.1,unprotected_well,low,low
HH2437,-1.758407,30.031934,Rulindo,Masoro,1,5,2.1,surface,high,middle
HH2438,-1.749183,30.041374,Rulindo,Burega,0,1,3.4,protected_well,medium,middle
HH2439,-1.75382,30.062094,Rulindo,Burega,0,5,2.5,unprotected_well,low,high
HH2440,-1.680053,29.948298,Rulindo,Base,0,5,2.2,surface,low,middle
HH2441,-1.712572,29.960538,Rulindo,Base,0,2,2.8,protected_well,medium,low
HH2442,-1.776785,29.923811,Rulindo,Bushoki,0,4,2.7,protected_well,medium,middle
HH2443,-1.714031,30.047783,Rulindo,Kinihira,0,5,3.2,piped,low,low
HH2444,-1.765548,29.970223,Rulindo,Masoro,0,0,2.4,unprotected_well,low,low
HH2445,-1.761115,30.028028,Rulindo,Kinihira,1,2,2.2,protected_well,high,low
HH2446,-1.714085,30.03438,Rulindo,Masoro,0,1,1.5,unprotected_well,medium,low
HH2447,-1.685847,30.007801,Rulindo,Kinihira,0,0,2.3,unprotected_well,low,middle
HH2448,-1.79133,29.936134,Rulindo,Burega,0,1,2.0,protected_well,high,high
HH2449,-1.651651,30.000521,Rulindo,Burega,0,3,1.9,unprotected_well,high,low
HH2450,-1.741953,29.920374,Rulindo,Kinihira,1,0,3.4,piped,medium,high
HH2451,-1.797208,29.966969,Rulindo,Bushoki,0,2,1.3,unprotected_well,low,low
HH2452,-1.681328,30.050117,Rulindo,Burega,0,5,1.8,unprotected_well,medium,low
HH2453,-1.733517,29.990155,Rulindo,Bushoki,1,4,3.1,piped,high,low
HH2454,-1.801505,29.950318,Rulindo,Burega,0,2,1.3,unprotected_well,low,low
HH2455,-1.710051,30.074538,Rulindo,Base,0,1,3.1,unprotected_well,low,middle
HH2456,-1.683086,29.93339,Rulindo,Base,1,3,2.9,piped,medium,middle
HH2457,-1.660067,30.066985,Rulindo,Kinihira,0,0,1.2,piped,low,low
HH2458,-1.715729,30.054381,Rulindo,Masoro,0,4,2.4,unprotected_well,low,low
HH2459,-1.775853,29.933015,Rulindo,Base,0,4,3.5,protected_well,low,middle
HH2460,-1.741409,29.972034,Rulindo,Burega,0,0,1.2,surface,high,low
HH2461,-1.690302,29.966112,Rulindo,Burega,1,4,3.3,unprotected_well,medium,low
HH2462,-1.735407,30.042014,Rulindo,Base,0,5,1.8,unprotected_well,medium,low
HH2463,-1.687805,30.052956,Rulindo,Base,0,2,2.1,protected_well,high,low
HH2464,-1.694863,29.935274,Rulindo,Masoro,0,2,2.4,unprotected_well,medium,low
HH2465,-1.670282,29.952038,Rulindo,Base,0,5,1.9,unprotected_well,low,low
HH2466,-1.663502,29.969544,Rulindo,Kinihira,0,4,1.0,protected_well,medium,low
HH2467,-1.683028,30.031036,Rulindo,Masoro,0,1,1.9,piped,low,low
HH2468,-1.745796,30.070606,Rulindo,Base,1,3,1.8,protected_well,medium,low
HH2469,-1.695904,30.071672,Rulindo,Burega,0,3,3.0,unprotected_well,low,middle
HH2470,-1.789413,30.004313,Rulindo,Base,0,2,3.3,protected_well,medium,middle
HH2471,-1.664545,29.930536,Rulindo,Kinihira,0,1,3.4,protected_well,medium,low
HH2472,-1.703467,29.95517,Rulindo,Kinihira,0,0,3.1,protected_well,high,middle
HH2473,-1.789936,30.046641,Rulindo,Burega,0,0,2.6,unprotected_well,low,low
HH2474,-1.698807,30.052844,Rulindo,Masoro,0,4,1.8,unprotected_well,low,middle
HH2475,-1.6928,29.966512,Rulindo,Burega,0,1,2.3,unprotected_well,medium,middle
HH2476,-1.680229,29.994995,Rulindo,Base,1,4,2.0,protected_well,medium,middle
HH2477,-1.70623,29.93075,Rulindo,Burega,0,0,2.3,unprotected_well,medium,low
HH2478,-1.650677,29.984279,Rulindo,Masoro,0,3,1.6,protected_well,medium,low
HH2479,-1.760327,29.985815,Rulindo,Bushoki,0,0,2.2,piped,high,middle
HH2480,-1.786321,29.975419,Rulindo,Burega,0,0,2.1,piped,high,middle
HH2481,-1.683951,30.031455,Rulindo,Masoro,0,1,1.1,protected_well,medium,low
HH2482,-1.667845,30.005449,Rulindo,Bushoki,0,2,2.0,surface,low,low
HH2483,-1.679536,29.919445,Rulindo,Masoro,0,1,1.5,piped,low,low
HH2484,-1.780652,30.045817,Rulindo,Masoro,0,4,1.6,unprotected_well,medium,low
HH2485,-1.682629,30.046471,Rulindo,Bushoki,0,0,3.1,unprotected_well,low,high
HH2486,-1.76297,30.014317,Rulindo,Burega,0,5,2.9,surface,medium,middle
HH2487,-1.684784,30.050154,Rulindo,Bushoki,0,0,2.8,protected_well,low,middle
HH2488,-1.752897,30.000978,Rulindo,Burega,0,1,1.2,surface,low,low
HH2489,-1.763189,30.05628,Rulindo,Masoro,0,4,2.3,piped,low,low
HH2490,-1.70732,30.07086,Rulindo,Burega,0,2,1.7,unprotected_well,low,low
HH2491,-1.702868,29.919755,Rulindo,Kinihira,1,5,3.3,protected_well,high,low
HH2492,-1.729599,29.924615,Rulindo,Bushoki,0,3,2.9,surface,medium,middle
HH2493,-1.765453,30.024612,Rulindo,Bushoki,0,3,3.0,protected_well,low,low
HH2494,-1.766958,29.933599,Rulindo,Base,0,2,3.4,unprotected_well,low,low
HH2495,-1.73799,29.923519,Rulindo,Masoro,0,4,2.2,unprotected_well,medium,low
HH2496,-1.781191,29.942579,Rulindo,Masoro,0,4,1.4,unprotected_well,low,low
HH2497,-1.697306,29.952971,Rulindo,Burega,0,1,2.8,surface,low,low
